"Discount";"Sales";"Age";"Prev_Purch";"Loyalty_card"
1;1229;54;9;0
0;1691;57;1;1
0;1530;57;5;0
1;1649;56;5;1
1;1401;42;5;0
0;1472;52;5;0
0;1555;50;5;1
0;1526;42;3;1
0;1402;46;5;0
0;1843;67;1;1
1;1726;60;4;1
1;1452;39;6;1
1;1524;54;7;1
0;1665;56;3;1
0;1688;56;2;1
0;1538;54;1;0
0;1421;41;2;0
0;1659;55;2;1
1;1592;60;7;1
1;1401;43;5;0
1;1247;32;7;0
0;1659;55;2;1
0;1372;36;4;0
1;1484;51;7;1
0;1552;44;3;1
0;1535;55;3;0
1;1459;41;6;1
1;1488;51;7;1
0;1376;38;4;0
1;1600;49;4;1
0;1492;52;4;0
0;1599;49;3;1
0;1569;57;2;0
1;1369;45;6;0
1;1551;43;4;1
0;1485;50;3;0
0;1659;56;4;1
1;1383;32;4;0
0;1627;51;2;1
1;1519;54;7;1
0;1574;45;2;1
1;1513;42;5;1
1;1510;58;6;0
1;1350;32;5;0
1;1548;43;4;1
0;1455;47;3;0
1;925;28;10;0
0;1373;47;6;0
0;1411;44;4;0
0;1818;67;4;1
0;1274;42;7;0
0;1359;41;5;0
0;1513;38;3;1
0;1475;38;5;1
0;1539;52;6;1
0;1544;42;3;1
0;1681;57;3;1
0;1588;53;5;1
1;1549;55;7;1
1;1654;56;5;1
1;1568;42;3;1
1;1451;50;5;0
1;1649;53;4;1
1;1482;47;3;0
1;1181;32;9;1
0;1519;54;4;0
1;949;55;11;0
1;1366;47;8;1
1;1572;42;3;1
1;1417;46;5;0
0;1542;59;5;0
0;1445;48;4;0
1;1488;45;6;1
0;1637;52;1;1
0;1485;50;3;0
0;1724;59;1;1
1;1541;64;7;0
0;1802;72;3;0
1;1484;37;5;1
0;1567;48;4;1
0;1484;54;5;0
0;1512;55;7;1
0;1592;62;5;0
0;1602;58;6;1
0;1629;63;4;0
0;1506;40;4;1
1;1724;59;3;1
0;1357;58;8;0
1;1510;41;5;1
1;1473;55;6;0
1;1276;39;7;0
1;1461;47;4;0
1;1388;46;6;0
0;1589;47;2;1
0;1536;52;6;1
0;1538;58;5;0
1;1784;65;5;1
0;1778;63;2;1
1;1459;29;5;1
1;1501;54;5;0
1;1556;44;4;1
1;1306;37;8;1
0;1644;53;2;1
1;835;44;11;0
0;1617;60;2;0
1;1230;55;9;0
1;1330;39;6;0
0;1419;41;3;0
1;1283;41;7;0
1;1591;55;6;1
0;1516;46;5;1
1;1534;44;5;1
0;1418;41;3;0
1;1461;30;5;1
1;1428;50;6;0
0;1503;53;4;0
0;1456;45;1;0
1;1554;42;3;1
0;1461;53;5;0
0;1855;73;6;1
0;1444;50;5;0
1;1568;52;6;1
0;1357;26;3;0
0;1487;49;2;0
1;1467;34;5;1
0;1443;50;5;0
0;1646;57;5;1
0;1295;34;6;0
1;1671;58;5;1
1;1524;40;4;1
1;1554;62;8;1
0;1375;33;2;0
0;1557;46;4;1
1;1493;53;5;0
1;1436;46;7;1
1;1398;39;7;1
0;1289;45;7;0
0;1431;53;6;0
0;1548;54;1;0
0;1498;56;5;0
0;1660;59;5;1
1;1482;49;4;0
0;1558;56;2;0
0;1462;56;6;0
0;1524;54;3;0
0;1708;66;1;0
0;1603;60;3;0
0;1451;47;3;0
1;1481;46;1;0
0;1494;52;4;0
1;1563;42;3;1
0;1590;57;6;1
1;1318;35;6;0
1;1548;62;8;1
1;1622;51;4;1
1;1490;37;5;1
0;1485;52;4;0
1;1390;58;9;1
0;1800;64;2;1
1;1282;50;8;0
0;1319;41;6;0
0;1443;50;5;0
0;1423;44;3;0
0;1585;48;3;1
1;1151;47;9;0
0;1436;43;2;0
0;1504;39;4;1
1;1468;42;6;1
0;1451;34;5;1
0;1629;56;5;1
1;1669;61;6;1
0;1773;64;4;1
1;1638;51;3;1
0;1261;39;7;0
1;1248;46;8;0
0;1666;57;4;1
0;1496;53;4;0
1;1453;39;6;1
0;1442;44;2;0
0;1622;52;3;1
1;1460;48;7;1
0;1294;36;6;0
0;1369;29;1;0
0;1439;58;7;0
1;1429;51;6;0
1;1088;38;9;0
0;1673;55;2;1
0;1333;49;7;0
0;1455;45;2;0
0;1501;37;4;1
1;1392;36;4;0
0;1630;52;3;1
0;1541;55;3;0
1;1609;53;5;1
0;1523;41;4;1
1;1403;40;7;1
1;1534;49;6;1
1;1407;41;7;1
1;1487;38;5;1
1;1463;31;5;1
1;1340;40;6;0
1;1481;50;4;0
1;1525;41;4;1
1;1419;43;7;1
1;1092;39;10;1
1;1508;66;9;1
1;1570;57;7;1
1;1718;64;6;1
1;1595;51;5;1
0;1536;58;5;0
0;1684;56;2;1
0;1439;45;3;0
0;1463;47;1;0
0;1447;47;3;0
0;1584;61;5;0
1;1582;50;5;1
0;1502;51;2;0
0;1542;55;3;0
0;1441;59;7;0
1;1513;53;7;1
0;1646;54;3;1
0;1697;69;5;0
1;520;54;13;0
1;1297;52;8;0
1;1369;45;6;0
1;1435;45;4;0
0;1606;60;3;0
1;1399;40;7;1
1;1538;40;4;1
1;1210;54;10;1
1;1540;46;5;1
1;1505;41;5;1
0;1635;62;3;0
0;1464;45;1;0
1;1555;48;5;1
0;1512;52;2;0
0;1525;54;3;0
0;1370;47;6;0
1;1519;59;6;0
1;1588;55;6;1
1;1416;49;6;0
1;1461;54;6;0
0;1639;52;2;1
1;1514;58;6;0
0;1465;48;3;0
1;1612;66;8;1
0;1449;54;6;0
0;1606;48;2;1
0;1530;41;3;1
0;1597;73;8;0
0;1437;64;8;0
0;1421;42;3;0
1;1613;57;6;1
1;1496;32;4;1
0;1383;49;6;0
1;1408;55;7;0
1;1478;30;4;1
1;1499;51;4;0
0;1489;37;4;1
0;1459;49;4;0
0;1413;52;6;0
1;1536;45;5;1
0;1516;36;2;1
0;1312;40;6;0
0;1525;60;6;0
0;1503;59;6;0
0;1588;56;6;1
0;1505;51;0;0
1;1309;39;8;1
0;1617;53;4;1
0;1391;49;6;0
0;1542;62;6;0
0;1566;44;2;1
1;1191;51;9;0
1;1450;43;2;0
0;1692;59;4;1
1;1306;37;8;1
0;1314;28;5;0
1;1649;63;7;1
0;1548;54;1;0
1;1513;40;5;1
1;1399;48;6;0
0;1296;45;7;0
0;1699;61;5;1
1;1620;57;6;1
1;1599;52;5;1
0;1588;47;1;1
1;1517;34;3;1
1;1492;31;4;1
0;1505;54;4;0
1;1606;56;6;1
0;1459;43;6;1
0;1640;54;3;1
0;1369;34;4;0
1;1368;65;10;1
0;1842;69;4;1
1;1269;46;9;1
1;854;62;12;0
1;1404;39;4;0
1;1482;29;4;1
0;1448;46;3;0
0;1604;50;3;1
0;1600;60;3;0
0;1632;51;1;1
0;1642;52;1;1
0;1570;46;2;1
0;1454;51;5;0
1;1066;51;10;0
0;1373;32;3;0
0;1409;42;3;0
1;1466;42;6;1
1;1478;38;5;1
1;1484;37;5;1
1;1564;46;4;1
1;1278;48;9;1
1;1477;37;5;1
1;1573;58;7;1
1;1600;51;5;1
1;1321;34;6;0
0;1821;69;5;1
0;1580;47;3;1
1;1575;46;4;1
0;1533;56;4;0
1;765;43;12;1
0;1596;50;3;1
1;1528;41;4;1
0;1712;58;1;1
1;1547;56;7;1
0;1618;62;4;0
1;1428;44;7;1
1;1442;45;7;1
0;1650;64;4;0
0;1596;51;4;1
1;1508;36;4;1
0;1337;44;6;0
0;1537;56;4;0
1;1371;38;5;0
1;1130;45;9;0
0;1485;48;2;0
1;1479;57;8;1
0;1498;50;2;0
1;1623;51;4;1
0;1553;55;3;0
1;1536;44;5;1
0;1610;49;1;1
1;1655;54;4;1
0;1658;54;2;1
0;1653;56;4;1
0;1477;51;4;0
1;1656;55;4;1
0;1405;50;6;0
1;1177;38;8;0
1;1579;47;4;1
1;1637;53;4;1
0;1576;49;4;1
1;1523;44;5;1
1;1123;43;9;0
0;1410;38;1;0
1;1588;48;4;1
1;1512;47;6;1
1;1342;48;7;0
1;1356;33;7;1
0;1465;50;4;0
1;1602;52;5;1
0;1742;61;3;1
1;1325;42;8;1
1;1489;48;3;0
0;1545;41;1;1
1;1290;59;9;0
0;1682;65;2;0
0;1611;50;0;1
0;1650;54;2;1
0;1458;37;5;1
0;1650;65;7;1
1;1531;41;4;1
0;1612;60;3;0
0;1812;65;2;1
0;1920;71;1;1
1;1485;45;6;1
1;1477;49;7;1
1;1443;46;7;1
1;1509;54;5;0
1;1353;41;6;0
1;1179;33;8;0
0;1431;42;1;0
0;1371;41;5;0
1;1612;53;5;1
1;1081;56;11;1
0;1595;51;4;1
0;1633;52;2;1
0;1582;59;4;0
1;1096;57;11;1
0;1408;43;4;0
0;1463;28;4;1
1;1193;52;10;1
1;472;68;14;0
0;1440;43;1;0
1;1456;50;5;0
0;1490;51;3;0
1;1281;30;8;1
1;1398;50;8;1
1;1707;57;3;1
1;1519;53;7;1
0;1512;46;5;1
0;1499;37;4;1
0;1337;31;7;1
0;1416;57;7;0
1;1339;48;7;0
1;1240;46;8;0
0;1435;46;4;0
0;1365;53;7;0
1;1379;46;6;0
1;1124;44;9;0
0;1471;44;6;1
1;1524;44;5;1
1;1424;52;8;1
0;1421;45;4;0
1;1506;46;6;1
0;1562;47;4;1
0;1537;56;4;0
0;1378;39;4;0
1;1499;34;4;1
0;1445;48;4;0
1;1446;39;6;1
1;1570;58;7;1
1;1471;42;6;1
0;1583;47;2;1
0;1707;69;5;0
1;1355;27;7;1
0;1559;46;4;1
0;1470;52;5;0
0;1526;53;2;0
1;1551;40;3;1
0;1601;50;3;1
1;1376;41;5;0
1;1599;52;5;1
1;1476;51;5;0
1;1341;28;5;0
0;1453;41;6;1
0;1520;52;1;0
0;1580;64;6;0
1;1279;58;9;0
1;1486;53;5;0
1;1621;50;3;1
0;1472;49;4;0
1;976;41;10;0
0;1403;61;8;0
1;1532;45;5;1
1;1539;54;4;0
1;1535;45;5;1
1;1083;40;10;1
1;1492;51;7;1
0;1733;61;3;1
0;1630;53;4;1
0;1709;65;6;1
0;1388;32;1;0
0;1535;53;6;1
1;1340;44;8;1
0;1660;62;6;1
1;1274;59;10;1
1;1517;58;6;0
0;1771;62;1;1
0;1591;59;3;0
1;1597;55;6;1
0;1503;52;2;0
0;1433;49;5;0
1;1573;49;5;1
0;1767;70;3;0
0;1752;63;4;1
1;1488;44;6;1
1;1508;54;5;0
0;1679;60;5;1
0;1420;45;4;0
0;1604;59;2;0
0;1561;45;3;1
0;1602;50;3;1
1;1637;58;6;1
1;1438;48;5;0
0;1425;44;3;0
0;1359;33;4;0
0;1393;35;3;0
1;1527;40;4;1
0;1529;41;3;1
1;1290;41;7;0
1;1613;48;3;1
0;1493;51;3;0
0;1600;61;4;0
0;1398;55;7;0
0;1459;44;6;1
0;1885;71;4;1
0;1926;72;2;1
0;1367;59;8;0
0;1474;48;3;0
0;1629;63;4;0
1;1670;53;3;1
0;1632;54;4;1
0;1592;50;4;1
1;1638;50;2;1
1;1270;38;7;0
0;1486;47;6;1
0;1791;67;5;1
1;1288;59;9;0
1;1039;62;11;0
0;1395;44;5;0
0;1597;49;2;1
0;1438;44;1;0
0;1320;49;7;0
0;1605;60;3;0
0;1460;48;3;0
0;1874;69;2;1
1;1259;48;8;0
0;1689;65;2;0
0;1400;41;4;0
1;1491;38;5;1
1;1566;58;7;1
0;1313;38;6;0
0;1454;51;5;0
1;1217;41;9;1
1;1522;40;4;1
1;1589;60;7;1
1;1411;54;7;0
1;1384;57;9;1
1;1520;49;6;1
1;1555;44;4;1
1;1324;41;8;1
1;1146;58;10;0
1;1099;41;9;0
1;1209;38;9;1
0;1503;56;5;0
1;1496;40;5;1
1;1296;43;7;0
0;1595;62;5;0
1;1392;41;5;0
0;1684;57;3;1
1;1260;57;9;0
1;1227;42;9;1
1;1633;55;5;1
1;1440;46;7;1
0;1446;45;3;0
0;1533;42;4;1
1;1312;45;7;0
0;1610;55;5;1
1;1505;51;4;0
1;1477;72;10;1
0;1687;57;3;1
0;1490;66;9;1
0;1431;46;4;0
0;1415;44;4;0
0;1417;41;2;0
0;1489;52;4;0
1;1631;51;3;1
0;1731;67;2;0
1;1261;68;11;1
1;1731;62;5;1
1;1596;51;5;1
1;1564;57;7;1
0;1439;50;5;0
0;1593;51;4;1
1;1322;54;8;0
1;1339;41;6;0
0;1590;48;2;1
1;1400;50;8;1
0;1400;37;3;0
1;1148;30;8;0
0;1636;62;3;0
1;440;45;13;0
1;1473;43;6;1
0;1626;51;1;1
1;1154;47;9;0
0;1635;63;4;0
0;1524;55;4;0
0;1634;61;2;0
0;1695;57;1;1
1;1568;45;4;1
0;1670;56;3;1
0;1452;51;5;0
0;1384;49;6;0
0;1444;50;5;0
1;1266;37;7;0
1;1285;41;7;0
0;1690;63;6;1
1;1343;31;5;0
1;1341;31;5;0
0;1494;37;4;1
0;1795;65;4;1
1;1563;44;3;1
0;1858;68;3;1
1;1448;30;5;1
0;1587;47;3;1
0;1545;56;4;0
1;1357;33;5;0
1;1588;59;7;1
0;1510;63;7;0
0;1640;62;3;0
1;1451;30;5;1
0;1413;44;4;0
1;1405;27;6;1
1;1481;57;8;1
1;1739;65;6;1
0;1772;63;3;1
1;1219;42;8;0
0;1614;63;5;0
0;1379;43;5;0
1;1431;44;4;0
1;1526;39;4;1
1;1524;48;6;1
0;1411;56;7;0
1;1410;27;6;1
0;1571;44;2;1
1;1142;46;9;0
0;1625;56;5;1
0;1587;49;4;1
1;1137;45;9;0
0;1348;50;7;0
1;1236;45;8;0
0;1708;60;4;1
1;1892;72;5;1
1;1787;68;6;1
1;1494;40;5;1
1;1388;39;7;1
0;1393;36;2;0
0;1727;68;3;0
0;1521;53;3;0
1;1307;37;8;1
1;1596;48;4;1
0;1354;51;7;0
1;970;40;10;0
0;1636;54;4;1
1;1526;39;4;1
1;1452;58;7;0
0;1213;45;8;0
0;1614;53;4;1
1;1600;71;9;1
0;1580;61;5;0
0;1329;43;6;0
1;1362;30;4;0
0;1503;38;4;1
1;1579;64;8;1
1;1580;50;5;1
0;1540;44;4;1
1;1548;56;7;1
1;1415;27;6;1
0;1358;52;7;0
1;1262;57;9;0
0;1452;48;4;0
1;1364;33;4;0
1;1457;41;6;1
1;1503;47;6;1
0;1533;56;4;0
1;1368;34;7;1
0;1348;57;8;0
1;1439;36;6;1
1;863;46;11;0
0;1830;68;4;1
0;1576;59;4;0
0;1457;46;2;0
0;1649;53;3;1
0;1385;54;7;0
0;1770;71;4;0
1;1694;66;7;1
0;1811;66;3;1
1;1333;48;7;0
1;1303;30;6;0
0;1576;47;3;1
1;1462;46;3;0
0;1566;57;3;0
0;1521;55;4;0
0;1704;60;4;1
0;1732;60;2;1
1;1604;56;6;1
0;1425;41;1;0
1;1381;37;7;1
1;1250;57;10;1
0;1672;57;4;1
1;1338;30;5;0
0;1475;53;5;0
0;1472;48;1;0
1;1303;43;7;0
1;1550;58;5;0
1;1083;38;9;0
0;1484;49;2;0
1;1447;38;6;1
1;1382;21;3;0
1;1512;52;4;0
1;1476;43;6;1
1;1467;59;7;0
0;1340;38;5;0
0;1641;57;5;1
0;1516;52;2;0
1;1238;56;10;1
1;1538;45;5;1
0;1739;60;2;1
1;1585;50;5;1
1;1347;31;5;0
0;1460;56;6;0
1;1480;52;5;0
0;1871;69;2;1
0;1365;41;5;0
1;1565;42;3;1
0;1376;42;5;0
1;1201;53;10;1
0;1615;55;5;1
0;1393;28;6;1
1;1204;40;8;0
0;1420;40;1;0
0;1460;47;3;0
1;1615;49;3;1
0;1540;58;5;0
1;1580;59;7;1
0;1534;55;3;0
1;1409;44;5;0
0;1577;59;4;0
0;1596;48;3;1
0;1574;61;5;0
0;1784;67;5;1
1;1554;57;7;1
1;1389;48;6;0
0;1506;49;6;1
0;1413;47;5;0
0;1740;68;2;0
0;1651;64;4;0
1;1247;57;10;1
0;1430;46;4;0
0;1423;45;4;0
0;1468;57;6;0
1;1490;51;7;1
0;1536;54;2;0
0;1534;44;4;1
1;1519;36;3;1
1;1340;26;5;0
1;1478;46;2;0
0;1597;48;0;1
0;1630;51;2;1
0;1635;59;6;1
0;1564;64;6;0
0;1793;65;3;1
0;1538;42;3;1
0;1440;54;6;0
0;1770;63;2;1
1;1676;58;5;1
0;1680;58;4;1
1;1386;40;5;0
1;1723;58;3;1
0;1594;62;5;0
0;1402;38;2;0
0;1626;51;2;1
0;1422;48;5;0
0;1490;52;4;0
0;1563;56;1;0
0;1460;52;5;0
0;1545;48;5;1
1;1283;27;6;0
0;1442;46;3;0
1;1488;50;7;1
0;1572;59;4;0
1;1583;50;5;1
0;1390;40;4;0
1;1141;45;9;0
0;1387;44;5;0
0;1475;53;5;0
1;1540;47;5;1
0;1443;46;3;0
1;1341;54;9;1
0;1419;44;4;0
0;1285;44;7;0
0;1503;49;6;1
1;1644;63;7;1
0;1410;47;5;0
0;1699;61;5;1
1;1274;38;7;0
0;1696;59;4;1
0;1342;31;4;0
1;1412;42;7;1
0;1763;62;1;1
0;1391;41;4;0
1;1164;48;9;0
0;1531;51;6;1
0;1604;49;2;1
1;1601;52;5;1
0;1660;54;2;1
1;1650;56;5;1
0;1391;50;6;0
1;1457;28;5;1
0;1524;55;4;0
0;1362;41;5;0
1;1483;50;7;1
1;1566;52;6;1
0;1550;43;3;1
1;1479;56;6;0
0;1575;52;5;1
1;1372;34;7;1
0;1644;55;4;1
1;1543;46;5;1
1;1387;46;6;0
0;1606;63;5;0
0;1633;53;4;1
1;1495;46;6;1
0;1442;50;5;0
0;1370;33;3;0
0;1375;53;7;0
0;1680;58;4;1
0;1432;43;2;0
0;1656;55;3;1
1;1284;41;7;0
0;1434;54;6;0
0;1475;39;5;1
0;1429;44;3;0
1;1415;50;6;0
0;1491;55;5;0
1;1740;63;5;1
1;1376;58;8;0
1;1324;45;7;0
1;1502;52;7;1
0;1610;50;3;1
0;1498;55;5;0
1;1665;54;3;1
0;1794;74;5;0
1;1457;30;5;1
0;1884;71;4;1
1;994;44;10;0
0;1491;50;2;0
1;1655;53;3;1
0;1760;72;5;0
1;1131;44;9;0
0;1574;47;3;1
0;1793;66;4;1
0;1470;47;2;0
0;1476;48;2;0
0;1421;44;4;0
1;1497;50;4;0
0;1806;65;3;1
1;1466;32;5;1
1;1622;51;3;1
0;1386;44;5;0
1;1477;55;6;0
0;1578;46;2;1
0;1308;54;9;1
1;1470;48;7;1
0;1534;61;6;0
0;1390;36;2;0
1;1150;48;10;1
0;1390;49;6;0
0;1350;29;4;0
0;1472;34;4;1
1;1221;42;8;0
0;1556;59;5;0
1;1553;58;5;0
1;1569;49;5;1
1;1544;42;4;1
1;1452;54;8;1
1;1075;36;9;0
0;1550;42;2;1
0;1528;53;2;0
0;1550;49;5;1
0;1550;49;5;1
0;1616;51;3;1
0;1608;52;4;1
1;1481;55;6;0
0;1431;43;3;0
0;1385;44;5;0
0;1384;44;5;0
1;1512;43;5;1
1;1322;41;8;1
0;1769;63;3;1
1;1329;38;6;0
1;1527;34;3;1
1;1404;51;8;1
0;1590;60;4;0
1;1464;48;7;1
1;1235;46;8;0
1;1509;58;6;0
0;1395;41;4;0
0;1587;58;3;0
0;1576;59;4;0
0;1527;60;6;0
0;1711;60;4;1
1;1330;39;6;0
0;1544;55;2;0
0;1573;57;2;0
0;1381;48;6;0
1;1513;47;6;1
1;935;39;11;1
1;1376;52;7;0
0;1387;39;4;0
1;1423;31;6;1
1;1592;51;5;1
0;1438;64;8;0
0;1343;32;4;0
0;1766;64;4;1
0;1413;56;7;0
1;1322;37;6;0
0;1512;60;6;0
1;1525;56;5;0
1;1466;32;5;1
1;1127;43;9;0
0;1834;67;2;1
0;1391;35;1;0
1;1314;39;8;1
0;1793;64;2;1
1;1310;34;6;0
0;1584;58;2;0
1;1599;52;5;1
0;1438;50;5;0
0;1443;44;2;0
0;1482;48;1;0
0;1562;56;2;0
1;1329;47;7;0
0;1550;46;4;1
1;1382;57;9;1
0;1515;36;2;1
1;1433;45;7;1
0;1618;56;5;1
0;1724;59;1;1
0;1453;45;1;0
0;1498;51;3;0
0;1692;59;4;1
1;1504;59;8;1
0;1536;56;4;0
1;866;48;11;0
1;1364;34;7;1
0;1719;61;4;1
1;1200;52;9;0
0;1604;50;3;1
1;1663;54;4;1
1;1410;50;6;0
0;1585;72;8;0
0;1520;55;4;0
1;1267;46;9;1
0;1632;63;4;0
0;1506;56;5;0
1;1773;63;4;1
1;1432;45;7;1
0;1380;35;3;0
1;1409;40;4;0
0;1548;56;2;0
1;1210;42;8;0
0;1761;63;3;1
0;1713;59;3;1
1;1585;47;4;1
1;1460;45;3;0
1;1592;46;3;1
0;1740;60;1;1
0;1610;50;3;1
1;1360;57;8;0
0;1585;50;4;1
0;1520;57;5;0
1;1433;52;6;0
0;1604;59;1;0
1;1493;46;6;1
1;1449;40;6;1
0;1675;56;2;1
1;1517;48;6;1
1;1474;50;7;1
1;1511;47;6;1
1;1446;49;5;0
0;1473;53;5;0
0;1597;61;4;0
0;1353;32;4;0
1;1764;67;6;1
1;1377;57;9;1
0;1566;57;3;0
0;1443;51;5;0
0;1472;57;6;0
0;1519;55;4;0
0;1422;49;5;0
0;1692;67;4;0
1;1039;62;11;0
0;1592;47;1;1
0;1482;49;3;0
1;1101;41;9;0
0;1525;39;2;1
1;1703;60;5;1
1;1304;44;7;0
0;1304;38;6;0
0;1731;59;1;1
1;1482;43;6;1
1;1559;48;5;1
0;1728;59;0;1
1;1611;62;5;0
1;1352;41;6;0
1;1626;55;5;1
1;1413;40;4;0
0;1383;34;2;0
1;1447;47;7;1
0;1373;42;5;0
0;1409;39;2;0
0;1623;61;3;0
1;1452;63;8;0
0;1736;61;3;1
1;1553;51;6;1
0;1694;57;3;1
1;1563;45;4;1
1;1432;46;5;0
1;1411;44;5;0
0;1922;72;3;1
1;1453;45;3;0
0;1505;48;6;1
0;1410;40;1;0
0;1454;49;4;0
1;1457;55;8;1
0;1578;62;5;0
0;1528;54;3;0
1;1366;29;4;0
0;1598;62;5;0
1;1415;51;8;1
1;936;59;12;1
0;1284;36;6;0
1;1583;44;2;1
0;1385;44;5;0
0;1594;48;3;1
1;1586;50;5;1
1;1162;49;9;0
0;1544;59;5;0
1;1671;66;5;0
1;1588;48;4;1
1;1540;38;1;1
0;1454;65;8;0
1;1555;52;6;1
0;1321;49;7;0
0;1595;63;5;0
1;1446;54;8;1
0;1400;39;3;0
1;1374;52;7;0
0;1454;47;4;0
1;1477;57;8;1
0;1423;49;5;0
1;1673;54;3;1
0;1412;38;1;0
1;1687;59;5;1
0;1572;55;6;1
0;1494;42;5;1
0;1583;60;4;0
1;1568;45;4;1
1;1485;43;6;1
1;1215;43;8;0
1;1514;48;6;1
0;1757;62;3;1
0;1576;46;2;1
1;1549;56;7;1
0;1403;51;6;0
0;1596;51;4;1
0;1584;52;5;1
1;1344;41;6;0
1;1335;39;6;0
0;1752;62;3;1
0;1407;41;3;0
0;1391;55;7;0
0;1724;60;3;1
1;1493;61;7;0
1;1427;53;8;1
0;1651;54;3;1
0;1512;57;5;0
1;1133;45;10;1
1;1264;37;7;0
1;1396;47;6;0
0;1533;47;5;1
1;1526;44;5;1
0;1399;42;4;0
0;2039;78;3;1
0;1685;63;6;1
0;1542;57;4;0
1;1531;50;6;1
0;1569;51;5;1
0;1460;45;2;0
1;1419;38;2;0
1;1478;38;5;1
0;1424;45;4;0
0;1311;47;7;0
1;1426;46;5;0
1;1332;39;6;0
0;1767;64;4;1
1;1335;47;7;0
1;1472;50;7;1
1;1282;41;7;0
0;1464;56;6;0
0;1540;44;4;1
1;1754;63;5;1
0;1447;51;5;0
0;1558;44;3;1
0;1611;61;3;0
1;1326;53;9;1
1;1436;46;7;1
0;1396;41;4;0
0;1650;58;5;1
0;1534;44;4;1
1;1496;61;7;0
0;1658;55;3;1
0;1495;55;5;0
1;1312;35;6;0
0;1430;49;5;0
0;1426;52;6;0
1;1601;49;4;1
1;1280;48;9;1
0;1546;58;7;1
1;1457;54;6;0
1;1826;68;5;1
1;1187;50;9;0
1;1434;52;6;0
0;1514;53;3;0
1;1232;22;7;0
0;1543;54;1;0
1;1475;42;6;1
0;1611;50;3;1
1;1583;64;8;1
0;1517;52;1;0
0;1402;43;4;0
0;1619;51;3;1
1;1435;61;9;1
1;1496;61;7;0
0;1696;74;7;0
0;1611;50;1;1
1;1499;35;4;1
1;1528;55;7;1
0;1520;54;3;0
1;1666;61;6;1
0;1398;45;5;0
0;1450;47;3;0
1;1484;27;4;1
1;1607;50;4;1
0;1466;46;2;0
0;1487;36;4;1
0;1503;55;5;0
0;1681;58;4;1
1;1418;38;3;0
0;1503;56;5;0
1;1641;53;4;1
0;1428;46;4;0
1;1343;41;6;0
0;1519;52;0;0
1;1463;59;7;0
1;1294;36;8;1
1;1517;43;5;1
0;1672;65;4;0
1;1102;58;11;1
0;1419;44;3;0
0;1629;51;3;1
0;1659;54;2;1
1;1443;37;6;1
0;1895;70;2;1
1;1415;31;6;1
1;1612;65;6;0
0;1440;45;3;0
1;1462;41;6;1
0;1667;54;1;1
0;1590;48;1;1
0;1369;33;3;0
1;1499;40;5;1
0;1517;52;2;0
1;1327;40;8;1
0;1679;58;4;1
0;1640;52;2;1
0;1529;40;2;1
1;1654;56;5;1
1;1492;50;4;0
0;1488;55;5;0
0;1701;65;0;0
1;1549;51;6;1
0;1455;49;4;0
1;1614;48;3;1
0;1616;64;5;0
0;1463;46;1;0
0;1543;54;0;0
1;1536;38;3;1
0;1374;33;2;0
1;1308;38;8;1
0;1514;54;4;0
1;1685;59;5;1
0;1672;55;2;1
0;1243;48;8;0
0;1838;67;3;1
1;1458;39;6;1
0;1502;39;4;1
0;1566;51;5;1
0;1417;44;4;0
0;1752;65;5;1
0;1638;57;5;1
1;1329;41;8;1
1;1344;31;5;0
0;1604;50;3;1
1;1429;47;5;0
1;1315;51;9;1
1;1311;39;8;1
0;1617;61;2;0
1;1358;44;6;0
1;1187;39;8;0
1;265;41;14;1
1;1216;41;8;0
0;1427;46;4;0
1;1685;55;2;1
0;1687;60;5;1
0;1466;48;3;0
0;1501;50;2;0
0;1500;53;4;0
1;1738;62;5;1
1;1489;56;6;0
1;1332;55;8;0
0;1407;46;5;0
0;1658;54;2;1
0;1577;59;4;0
1;1304;37;8;1
0;1420;49;5;0
0;1644;66;5;0
1;1420;43;7;1
0;1553;45;3;1
1;726;52;12;0
1;1945;79;7;1
0;1767;62;1;1
0;1459;60;7;0
0;1479;49;2;0
0;1289;34;6;0
0;1491;50;2;0
0;1609;51;3;1
0;1817;65;1;1
0;1636;52;3;1
1;1274;49;8;0
0;1453;47;3;0
0;1440;45;3;0
1;1518;48;6;1
1;1554;40;3;1
0;1447;51;5;0
1;1584;53;6;1
0;1626;51;3;1
1;1521;36;3;1
0;1735;68;3;0
1;1440;48;5;0
0;1563;58;4;0
1;1474;36;5;1
0;1148;34;8;0
0;1665;57;4;1
0;1353;45;6;0
1;1584;59;7;1
1;1201;52;9;0
0;1626;52;3;1
1;1629;54;5;1
1;1330;53;9;1
1;1171;37;8;0
1;1216;40;9;1
1;1558;48;5;1
0;1461;46;2;0
1;1711;61;5;1
0;1397;40;4;0
0;1561;57;3;0
1;1410;36;3;0
1;1573;53;6;1
0;1504;52;3;0
1;1400;48;6;0
0;1622;51;2;1
1;1553;42;3;1
0;1495;37;4;1
0;1429;48;5;0
0;1499;59;6;0
0;1448;48;4;0
1;1681;70;8;1
1;1430;45;7;1
0;1722;67;3;0
1;1589;59;7;1
0;1598;50;3;1
0;1654;58;5;1
0;1455;52;5;0
1;1775;68;6;1
0;1401;50;6;0
1;1466;42;6;1
1;1487;39;5;1
0;1617;53;4;1
0;1523;55;4;0
0;1455;51;5;0
1;1568;48;5;1
1;829;42;11;0
1;764;55;12;0
0;1511;53;4;0
0;1498;38;4;1
